candidate_key,C,pca_components,pca_whiten,gold_multiplier,wet_cost,dataset,subgroup,recording_count,dry_count,wet_count,threshold,accuracy,balanced_accuracy,macro_f1,dry_precision,wet_precision,dry_recall,wet_recall,roc_auc,average_precision_wet,tn_dry_correct,fp_dry_as_wet,fn_wet_as_dry,tp_wet_correct
logistic_regression__C0.0003__pca64__no_whiten__gold1__wetcost1,0.0003,64,False,1.0,1.0,train_oof,gold_4_of_4,31,28,3,0.5369963217661129,0.7419354838709677,0.8571428571428572,0.6309523809523809,1.0,0.2727272727272727,0.7142857142857143,1.0,1.0,1.0,20,8,0,3
logistic_regression__C0.0003__pca64__no_whiten__gold1__wetcost1p15,0.0003,64,False,1.0,1.15,train_oof,all,1623,1247,376,0.5414089911335512,0.6913123844731978,0.644004120527564,0.6197717759957503,0.8453703703703703,0.3848987108655617,0.7321571772253408,0.5558510638297872,0.6818449384906755,0.3784304779978372,913,334,167,209
logistic_regression__C0.0003__pca64__no_whiten__gold1__wetcost1p15,0.0003,64,False,1.0,1.15,train_oof,weak_all,1561,1191,370,0.5414089911335512,0.6873798846893018,0.6404951551047269,0.6180649146451033,0.8396135265700483,0.38783269961977185,0.7296389588581025,0.5513513513513514,0.6782558377016815,0.3780091843305333,869,322,166,204
logistic_regression__C0.0003__pca64__no_whiten__gold1__wetcost1p15,0.0003,64,False,1.0,1.15,train_oof,gold_all,62,56,6,0.5414089911335512,0.7903225806451613,0.8095238095238095,0.6530348687042618,0.9777777777777777,0.29411764705882354,0.7857142857142857,0.8333333333333334,0.8273809523809523,0.6388722155528878,44,12,1,5
logistic_regression__C0.0003__pca64__no_whiten__gold1__wetcost1p15,0.0003,64,False,1.0,1.15,train_oof,gold_3_of_4,31,28,3,0.5414089911335512,0.8387096774193549,0.7619047619047619,0.6750524109014675,0.96,0.3333333333333333,0.8571428571428571,0.6666666666666666,0.6904761904761905,0.48444444444444446,24,4,1,2
logistic_regression__C0.0003__pca64__no_whiten__gold1__wetcost1p15,0.0003,64,False,1.0,1.15,train_oof,gold_4_of_4,31,28,3,0.5414089911335512,0.7419354838709677,0.8571428571428572,0.6309523809523809,1.0,0.2727272727272727,0.7142857142857143,1.0,1.0,1.0,20,8,0,3
logistic_regression__C0.0003__pca64__no_whiten__gold1__wetcost1p3,0.0003,64,False,1.0,1.3,train_oof,all,1623,1247,376,0.5436430204069445,0.6913123844731978,0.6449329454520636,0.6202710938320899,0.8460111317254174,0.3853211009174312,0.731355252606255,0.5585106382978723,0.6817916190346193,0.378180967810998,912,335,166,210
logistic_regression__C0.0003__pca64__no_whiten__gold1__wetcost1p3,0.0003,64,False,1.0,1.3,train_oof,weak_all,1561,1191,370,0.5436430204069445,0.6873798846893018,0.641426691174802,0.6185728477351748,0.8402710551790901,0.38825757575757575,0.7287993282955499,0.5540540540540541,0.678237683527356,0.3777766908047336,868,323,165,205
logistic_regression__C0.0003__pca64__no_whiten__gold1__wetcost1p3,0.0003,64,False,1.0,1.3,train_oof,gold_all,62,56,6,0.5436430204069445,0.7903225806451613,0.8095238095238095,0.6530348687042618,0.9777777777777777,0.29411764705882354,0.7857142857142857,0.8333333333333334,0.8244047619047619,0.6384640522875816,44,12,1,5
logistic_regression__C0.0003__pca64__no_whiten__gold1__wetcost1p3,0.0003,64,False,1.0,1.3,train_oof,gold_3_of_4,31,28,3,0.5436430204069445,0.8387096774193549,0.7619047619047619,0.6750524109014675,0.96,0.3333333333333333,0.8571428571428571,0.6666666666666666,0.6904761904761905,0.48444444444444446,24,4,1,2
logistic_regression__C0.0003__pca64__no_whiten__gold1__wetcost1p3,0.0003,64,False,1.0,1.3,train_oof,gold_4_of_4,31,28,3,0.5436430204069445,0.7419354838709677,0.8571428571428572,0.6309523809523809,1.0,0.2727272727272727,0.7142857142857143,1.0,1.0,1.0,20,8,0,3
logistic_regression__C0.0003__pca64__no_whiten__gold1__wetcost1p5,0.0003,64,False,1.0,1.5,train_oof,all,1623,1247,376,0.547853626656067,0.6906962415280345,0.6445319831425207,0.6197622843403363,0.8458681522748375,0.38461538461538464,0.7305533279871692,0.5585106382978723,0.6818428057124333,0.37793668199403885,911,336,166,210
logistic_regression__C0.0003__pca64__no_whiten__gold1__wetcost1p5,0.0003,64,False,1.0,1.5,train_oof,weak_all,1561,1191,370,0.547853626656067,0.686739269698911,0.6410068758935258,0.618044640994117,0.8401162790697675,0.387523629489603,0.7279596977329975,0.5540540540540541,0.6782876075067511,0.37765295048063185,867,324,165,205
logistic_regression__C0.0003__pca64__no_whiten__gold1__wetcost1p5,0.0003,64,False,1.0,1.5,train_oof,gold_all,62,56,6,0.547853626656067,0.7903225806451613,0.8095238095238095,0.6530348687042618,0.9777777777777777,0.29411764705882354,0.7857142857142857,0.8333333333333334,0.8244047619047619,0.6384640522875816,44,12,1,5
logistic_regression__C0.0003__pca64__no_whiten__gold1__wetcost1p5,0.0003,64,False,1.0,1.5,train_oof,gold_3_of_4,31,28,3,0.547853626656067,0.8387096774193549,0.7619047619047619,0.6750524109014675,0.96,0.3333333333333333,0.8571428571428571,0.6666666666666666,0.6904761904761905,0.48444444444444446,24,4,1,2
logistic_regression__C0.0003__pca64__no_whiten__gold1__wetcost1p5,0.0003,64,False,1.0,1.5,train_oof,gold_4_of_4,31,28,3,0.547853626656067,0.7419354838709677,0.8571428571428572,0.6309523809523809,1.0,0.2727272727272727,0.7142857142857143,1.0,1.0,1.0,20,8,0,3
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1,0.0003,64,False,1.5,1.0,train_oof,all,1623,1247,376,0.5385041773801782,0.6925446703635243,0.6429483952976505,0.6197812330254658,0.8443830570902394,0.3854748603351955,0.7353648757016841,0.550531914893617,0.6820752785408384,0.3795314059682491,917,330,169,207
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1,0.0003,64,False,1.5,1.0,train_oof,weak_all,1561,1191,370,0.5385041773801782,0.6893017296604741,0.6408230648784805,0.6191382423266482,0.8394230769230769,0.3896353166986564,0.7329974811083123,0.5486486486486486,0.6783284543989834,0.37890303158095334,873,318,167,203
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1,0.0003,64,False,1.5,1.0,train_oof,gold_all,62,56,6,0.5385041773801782,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.8273809523809523,0.6388722155528878,44,12,2,4
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1,0.0003,64,False,1.5,1.0,train_oof,gold_3_of_4,31,28,3,0.5385041773801782,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.6904761904761905,0.48444444444444446,24,4,2,1
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1,0.0003,64,False,1.5,1.0,train_oof,gold_4_of_4,31,28,3,0.5385041773801782,0.7419354838709677,0.8571428571428572,0.6309523809523809,1.0,0.2727272727272727,0.7142857142857143,1.0,1.0,1.0,20,8,0,3
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1p15,0.0003,64,False,1.5,1.15,train_oof,all,1623,1247,376,0.5419565255437251,0.6919285274183611,0.6434762579126072,0.6197780984688045,0.8448753462603878,0.3851851851851852,0.7337610264635124,0.5531914893617021,0.6822203074613115,0.3793247207061741,915,332,168,208
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1p15,0.0003,64,False,1.5,1.15,train_oof,weak_all,1561,1191,370,0.5419565255437251,0.6886611146700833,0.6413347856672793,0.6191214921740388,0.8399228543876567,0.3893129770992366,0.7313182199832073,0.5513513513513514,0.6785372274037262,0.3787614580940575,871,320,166,204
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1p15,0.0003,64,False,1.5,1.15,train_oof,gold_all,62,56,6,0.5419565255437251,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.8273809523809523,0.6388722155528878,44,12,2,4
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1p15,0.0003,64,False,1.5,1.15,train_oof,gold_3_of_4,31,28,3,0.5419565255437251,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.6904761904761905,0.48444444444444446,24,4,2,1
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1p15,0.0003,64,False,1.5,1.15,train_oof,gold_4_of_4,31,28,3,0.5419565255437251,0.7419354838709677,0.8571428571428572,0.6309523809523809,1.0,0.2727272727272727,0.7142857142857143,1.0,1.0,1.0,20,8,0,3
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1p3,0.0003,64,False,1.5,1.3,train_oof,all,1623,1247,376,0.5451434793007801,0.6913123844731978,0.6430752956030643,0.6192697171363113,0.844731977818854,0.3844731977818854,0.7329591018444266,0.5531914893617021,0.6822736269173677,0.3790648668876805,914,333,168,208
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1p3,0.0003,64,False,1.5,1.3,train_oof,weak_all,1561,1191,370,0.5451434793007801,0.6873798846893018,0.6395636190346518,0.6175540909072652,0.8389585342333655,0.38740458015267176,0.7304785894206549,0.5486486486486486,0.6786189211881908,0.37853652152932504,870,321,167,203
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1p3,0.0003,64,False,1.5,1.3,train_oof,gold_all,62,56,6,0.5451434793007801,0.7903225806451613,0.8095238095238095,0.6530348687042618,0.9777777777777777,0.29411764705882354,0.7857142857142857,0.8333333333333334,0.8273809523809523,0.6388722155528878,44,12,1,5
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1p3,0.0003,64,False,1.5,1.3,train_oof,gold_3_of_4,31,28,3,0.5451434793007801,0.8387096774193549,0.7619047619047619,0.6750524109014675,0.96,0.3333333333333333,0.8571428571428571,0.6666666666666666,0.6904761904761905,0.48444444444444446,24,4,1,2
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1p3,0.0003,64,False,1.5,1.3,train_oof,gold_4_of_4,31,28,3,0.5451434793007801,0.7419354838709677,0.8571428571428572,0.6309523809523809,1.0,0.2727272727272727,0.7142857142857143,1.0,1.0,1.0,20,8,0,3
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1p5,0.0003,64,False,1.5,1.5,train_oof,all,1623,1247,376,0.5491796717802977,0.6913123844731978,0.6430752956030643,0.6192697171363113,0.844731977818854,0.3844731977818854,0.7329591018444266,0.5531914893617021,0.6822075107918578,0.37870504655262954,914,333,168,208
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1p5,0.0003,64,False,1.5,1.5,train_oof,weak_all,1561,1191,370,0.5491796717802977,0.6873798846893018,0.6395636190346518,0.6175540909072652,0.8389585342333655,0.38740458015267176,0.7304785894206549,0.5486486486486486,0.6786143826446094,0.3782716615366245,870,321,167,203
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1p5,0.0003,64,False,1.5,1.5,train_oof,gold_all,62,56,6,0.5491796717802977,0.7903225806451613,0.8095238095238095,0.6530348687042618,0.9777777777777777,0.29411764705882354,0.7857142857142857,0.8333333333333334,0.8244047619047619,0.6384640522875816,44,12,1,5
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1p5,0.0003,64,False,1.5,1.5,train_oof,gold_3_of_4,31,28,3,0.5491796717802977,0.8387096774193549,0.7619047619047619,0.6750524109014675,0.96,0.3333333333333333,0.8571428571428571,0.6666666666666666,0.6904761904761905,0.48444444444444446,24,4,1,2
logistic_regression__C0.0003__pca64__no_whiten__gold1p5__wetcost1p5,0.0003,64,False,1.5,1.5,train_oof,gold_4_of_4,31,28,3,0.5491796717802977,0.7419354838709677,0.8571428571428572,0.6309523809523809,1.0,0.2727272727272727,0.7142857142857143,1.0,1.0,1.0,20,8,0,3
