audit_id,audit_group,original_uuid,uuid_segmento,cough_type,cough_type_consensus,config_key,segmentation_config,segmentation_method,event_index,event_id,event_start_relative,event_end_relative,event_duration,event_peak_relative,window_start_relative,window_end_relative,window_padding_left,window_padding_right,event_start,event_end,event_peak,window_start,window_end,event_too_long,event_exceeds_output_window,merged_active_run_count,merge_span_limit_ms,noise_floor_db,on_threshold_db,off_threshold_db,detected_by_energy,fallback_no_event
PAR016,wet_weak,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,2,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea_seg_0__baseline__event_002,6.870000156402588,7.442000118255615,0.5719999618530274,6.935999870300293,6.185999870300293,7.685999870300293,0.0,0.0,6.870000156402588,7.442000118255615,6.935999870300293,6.185999870300293,7.685999870300293,False,False,1,1500.0,-49.0054931640625,-25.0,-28.0,True,False
PAR016,wet_weak,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,3,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea_seg_0__baseline__event_003,7.760000022888184,8.05200025177002,0.29200022888183597,7.806000232696533,7.056000232696533,8.556000232696533,0.0,0.0,7.760000022888184,8.05200025177002,7.806000232696533,7.056000232696533,8.556000232696533,False,False,1,1500.0,-49.0054931640625,-25.0,-28.0,True,False
PAR017,wet_weak,dccd10ed-751e-462c-9513-340d89510ea6,dccd10ed-751e-462c-9513-340d89510ea6_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,0,dccd10ed-751e-462c-9513-340d89510ea6_seg_0__baseline__event_000,3.6900000896453857,4.002000061035156,0.31199997138977054,3.7360000610351562,2.9860000610351562,4.486000061035156,0.0,0.0,3.6900000896453857,4.002000061035156,3.7360000610351562,2.9860000610351562,4.486000061035156,False,False,1,1500.0,-77.8676528930664,-25.0,-28.0,True,False
PAR017,wet_weak,dccd10ed-751e-462c-9513-340d89510ea6,dccd10ed-751e-462c-9513-340d89510ea6_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,1,dccd10ed-751e-462c-9513-340d89510ea6_seg_0__baseline__event_001,4.700000080108643,5.531999794006348,0.8319997138977051,4.915999889373779,4.165999889373779,5.665999889373779,0.0,0.0,4.700000080108643,5.531999794006348,4.915999889373779,4.165999889373779,5.665999889373779,False,False,3,1500.0,-77.8676528930664,-25.0,-28.0,True,False
PAR017,wet_weak,dccd10ed-751e-462c-9513-340d89510ea6,dccd10ed-751e-462c-9513-340d89510ea6_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,2,dccd10ed-751e-462c-9513-340d89510ea6_seg_0__baseline__event_002,6.010000022888184,7.252000061035156,1.2420000381469727,6.185999870300293,5.752000061035156,7.252000061035156,0.0,0.0,6.010000022888184,7.252000061035156,6.185999870300293,5.752000061035156,7.252000061035156,False,False,4,1500.0,-77.8676528930664,-25.0,-28.0,True,False
PAR017,wet_weak,dccd10ed-751e-462c-9513-340d89510ea6,dccd10ed-751e-462c-9513-340d89510ea6_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,3,dccd10ed-751e-462c-9513-340d89510ea6_seg_0__baseline__event_003,7.700000080108643,7.922000137329102,0.222000057220459,7.745999813079834,6.995999813079834,8.495999813079834,0.0,0.0,7.700000080108643,7.922000137329102,7.745999813079834,6.995999813079834,8.495999813079834,False,False,1,1500.0,-77.8676528930664,-25.0,-28.0,True,False
PAR018,wet_weak,a8b75ca3-e846-415b-809b-5a7c2c9024eb,a8b75ca3-e846-415b-809b-5a7c2c9024eb_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,0,a8b75ca3-e846-415b-809b-5a7c2c9024eb_seg_0__baseline__event_000,1.0300000038146973,1.9320000085830689,0.9020000047683716,1.3860000371932983,0.6360000371932983,2.1360000371932983,0.0,0.0,1.0300000038146973,1.9320000085830689,1.3860000371932983,0.6360000371932983,2.1360000371932983,False,False,3,1500.0,-26.88241195678711,-23.88241195678711,-26.88241195678711,True,False
PAR018,wet_weak,a8b75ca3-e846-415b-809b-5a7c2c9024eb,a8b75ca3-e846-415b-809b-5a7c2c9024eb_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,1,a8b75ca3-e846-415b-809b-5a7c2c9024eb_seg_0__baseline__event_001,2.289999994277954,2.8619999561309815,0.5719999618530274,2.5959999561309814,1.8459999561309814,3.3459999561309814,0.0,0.0,2.289999994277954,2.8619999561309815,2.5959999561309814,1.8459999561309814,3.3459999561309814,False,False,1,1500.0,-26.88241195678711,-23.88241195678711,-26.88241195678711,True,False
PAR018,wet_weak,a8b75ca3-e846-415b-809b-5a7c2c9024eb,a8b75ca3-e846-415b-809b-5a7c2c9024eb_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,2,a8b75ca3-e846-415b-809b-5a7c2c9024eb_seg_0__baseline__event_002,3.1299999084472656,3.4920000705718994,0.3620001621246338,3.3259999752044678,2.5759999752044678,4.075999975204468,0.0,0.0,3.1299999084472656,3.4920000705718994,3.3259999752044678,2.5759999752044678,4.075999975204468,False,False,1,1500.0,-26.88241195678711,-23.88241195678711,-26.88241195678711,True,False
PAR018,wet_weak,a8b75ca3-e846-415b-809b-5a7c2c9024eb,a8b75ca3-e846-415b-809b-5a7c2c9024eb_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,3,a8b75ca3-e846-415b-809b-5a7c2c9024eb_seg_0__baseline__event_003,3.6900000896453857,4.542000022888184,0.8519999332427979,3.9159998893737793,3.1659998893737793,4.665999889373779,0.0,0.0,3.6900000896453857,4.542000022888184,3.9159998893737793,3.1659998893737793,4.665999889373779,False,False,2,1500.0,-26.88241195678711,-23.88241195678711,-26.88241195678711,True,False
PAR018,wet_weak,a8b75ca3-e846-415b-809b-5a7c2c9024eb,a8b75ca3-e846-415b-809b-5a7c2c9024eb_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,4,a8b75ca3-e846-415b-809b-5a7c2c9024eb_seg_0__baseline__event_004,4.870000156402588,6.27200004196167,1.401999885559082,5.736000061035156,4.870000156402588,6.370000156402588,0.0,0.0,4.870000156402588,6.27200004196167,5.736000061035156,4.870000156402588,6.370000156402588,False,False,4,1500.0,-26.88241195678711,-23.88241195678711,-26.88241195678711,True,False
PAR018,wet_weak,a8b75ca3-e846-415b-809b-5a7c2c9024eb,a8b75ca3-e846-415b-809b-5a7c2c9024eb_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,5,a8b75ca3-e846-415b-809b-5a7c2c9024eb_seg_0__baseline__event_005,6.3900001373291015,6.951999870300293,0.5619997329711914,6.466000080108643,5.716000080108643,7.216000080108643,0.0,0.0,6.3900001373291015,6.951999870300293,6.466000080108643,5.716000080108643,7.216000080108643,False,False,1,1500.0,-26.88241195678711,-23.88241195678711,-26.88241195678711,True,False
PAR018,wet_weak,a8b75ca3-e846-415b-809b-5a7c2c9024eb,a8b75ca3-e846-415b-809b-5a7c2c9024eb_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,6,a8b75ca3-e846-415b-809b-5a7c2c9024eb_seg_0__baseline__event_006,7.20999983215332,7.792000022888184,0.5820001907348633,7.296000003814697,6.546000003814697,8.046000003814697,0.0,0.0,7.20999983215332,7.792000022888184,7.296000003814697,6.546000003814697,8.046000003814697,False,False,1,1500.0,-26.88241195678711,-23.88241195678711,-26.88241195678711,True,False
PAR018,wet_weak,a8b75ca3-e846-415b-809b-5a7c2c9024eb,a8b75ca3-e846-415b-809b-5a7c2c9024eb_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,7,a8b75ca3-e846-415b-809b-5a7c2c9024eb_seg_0__baseline__event_007,8.940000328063965,9.05200025177002,0.11199992370605472,8.97599983215332,8.22599983215332,9.72599983215332,0.0,0.0,8.940000328063965,9.05200025177002,8.97599983215332,8.22599983215332,9.72599983215332,False,False,1,1500.0,-26.88241195678711,-23.88241195678711,-26.88241195678711,True,False
PAR019,wet_weak,9420ab0f-61bd-4567-a229-e93ff115785b,9420ab0f-61bd-4567-a229-e93ff115785b_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,0,9420ab0f-61bd-4567-a229-e93ff115785b_seg_0__baseline__event_000,0.47000000143051146,0.8919999871253967,0.4219999856948853,0.7459999918937683,0.0,1.5,0.0,0.0,0.47000000143051146,0.8919999871253967,0.7459999918937683,0.0,1.5,False,False,1,1500.0,-29.959928512573242,-25.0,-28.0,True,False
PAR019,wet_weak,9420ab0f-61bd-4567-a229-e93ff115785b,9420ab0f-61bd-4567-a229-e93ff115785b_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,1,9420ab0f-61bd-4567-a229-e93ff115785b_seg_0__baseline__event_001,2.109999927520752,3.341999975204468,1.2320000476837158,2.6059999465942383,1.8559999465942383,3.3559999465942383,0.0,0.0,2.109999927520752,3.341999975204468,2.6059999465942383,1.8559999465942383,3.3559999465942383,False,False,2,1500.0,-29.959928512573242,-25.0,-28.0,True,False
PAR019,wet_weak,9420ab0f-61bd-4567-a229-e93ff115785b,9420ab0f-61bd-4567-a229-e93ff115785b_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,2,9420ab0f-61bd-4567-a229-e93ff115785b_seg_0__baseline__event_002,3.3399999465942383,3.7220000896453858,0.3820001430511475,3.4059998989105225,2.6559998989105225,4.1559998989105225,0.0,0.0,3.3399999465942383,3.7220000896453858,3.4059998989105225,2.6559998989105225,4.1559998989105225,False,False,1,1500.0,-29.959928512573242,-25.0,-28.0,True,False
PAR019,wet_weak,9420ab0f-61bd-4567-a229-e93ff115785b,9420ab0f-61bd-4567-a229-e93ff115785b_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,3,9420ab0f-61bd-4567-a229-e93ff115785b_seg_0__baseline__event_003,4.010000022888184,4.141999927520752,0.1319999046325684,4.035999774932861,3.2859997749328613,4.785999774932861,0.0,0.0,4.010000022888184,4.141999927520752,4.035999774932861,3.2859997749328613,4.785999774932861,False,False,1,1500.0,-29.959928512573242,-25.0,-28.0,True,False
PAR019,wet_weak,9420ab0f-61bd-4567-a229-e93ff115785b,9420ab0f-61bd-4567-a229-e93ff115785b_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,4,9420ab0f-61bd-4567-a229-e93ff115785b_seg_0__baseline__event_004,4.399999889373779,5.882000175476074,1.482000286102295,4.50600004196167,4.382000175476074,5.882000175476074,0.0,0.0,4.399999889373779,5.882000175476074,4.50600004196167,4.382000175476074,5.882000175476074,False,False,2,1500.0,-29.959928512573242,-25.0,-28.0,True,False
PAR019,wet_weak,9420ab0f-61bd-4567-a229-e93ff115785b,9420ab0f-61bd-4567-a229-e93ff115785b_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,5,9420ab0f-61bd-4567-a229-e93ff115785b_seg_0__baseline__event_005,6.019999774932861,6.471999851226807,0.45200007629394534,6.185999870300293,5.435999870300293,6.935999870300293,0.0,0.0,6.019999774932861,6.471999851226807,6.185999870300293,5.435999870300293,6.935999870300293,False,False,3,1500.0,-29.959928512573242,-25.0,-28.0,True,False
PAR019,wet_weak,9420ab0f-61bd-4567-a229-e93ff115785b,9420ab0f-61bd-4567-a229-e93ff115785b_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,6,9420ab0f-61bd-4567-a229-e93ff115785b_seg_0__baseline__event_006,7.019999774932861,7.462000099182129,0.4420003242492676,7.116000175476074,6.366000175476074,7.866000175476074,0.0,0.0,7.019999774932861,7.462000099182129,7.116000175476074,6.366000175476074,7.866000175476074,False,False,2,1500.0,-29.959928512573242,-25.0,-28.0,True,False
PAR019,wet_weak,9420ab0f-61bd-4567-a229-e93ff115785b,9420ab0f-61bd-4567-a229-e93ff115785b_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,7,9420ab0f-61bd-4567-a229-e93ff115785b_seg_0__baseline__event_007,8.289999755859375,8.55200025177002,0.26200049591064456,8.366000175476074,7.616000175476074,9.116000175476074,0.0,0.0,8.289999755859375,8.55200025177002,8.366000175476074,7.616000175476074,9.116000175476074,False,False,1,1500.0,-29.959928512573242,-25.0,-28.0,True,False
PAR019,wet_weak,9420ab0f-61bd-4567-a229-e93ff115785b,9420ab0f-61bd-4567-a229-e93ff115785b_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,8,9420ab0f-61bd-4567-a229-e93ff115785b_seg_0__baseline__event_008,9.20999983215332,9.311999526977539,0.10199969482421878,9.236000061035156,8.46,9.96,0.0,0.0,9.20999983215332,9.311999526977539,9.236000061035156,8.46,9.96,False,False,1,1500.0,-29.959928512573242,-25.0,-28.0,True,False
PAR020,wet_weak,bb825a76-02ce-4a02-a001-7ae1a05d5bb8,bb825a76-02ce-4a02-a001-7ae1a05d5bb8_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,0,bb825a76-02ce-4a02-a001-7ae1a05d5bb8_seg_0__baseline__event_000,0.6799999799728393,1.0420000228881836,0.36200004291534427,0.8460000157356262,0.09600001573562622,1.5960000157356262,0.0,0.0,0.6799999799728393,1.0420000228881836,0.8460000157356262,0.09600001573562622,1.5960000157356262,False,False,1,1500.0,-45.257869720458984,-25.0,-28.0,True,False
PAR020,wet_weak,bb825a76-02ce-4a02-a001-7ae1a05d5bb8,bb825a76-02ce-4a02-a001-7ae1a05d5bb8_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,1,bb825a76-02ce-4a02-a001-7ae1a05d5bb8_seg_0__baseline__event_001,2.180000099182129,3.2320000801086426,1.0519999809265137,2.2360000610351562,1.7320000801086426,3.2320000801086426,0.0,0.0,2.180000099182129,3.2320000801086426,2.2360000610351562,1.7320000801086426,3.2320000801086426,False,False,2,1500.0,-45.257869720458984,-25.0,-28.0,True,False
PAR020,wet_weak,bb825a76-02ce-4a02-a001-7ae1a05d5bb8,bb825a76-02ce-4a02-a001-7ae1a05d5bb8_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,2,bb825a76-02ce-4a02-a001-7ae1a05d5bb8_seg_0__baseline__event_002,5.660000118255615,6.551999774932861,0.8919996566772461,6.205999851226807,5.455999851226807,6.955999851226807,0.0,0.0,5.660000118255615,6.551999774932861,6.205999851226807,5.455999851226807,6.955999851226807,False,False,1,1500.0,-45.257869720458984,-25.0,-28.0,True,False
PAR020,wet_weak,bb825a76-02ce-4a02-a001-7ae1a05d5bb8,bb825a76-02ce-4a02-a001-7ae1a05d5bb8_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,3,bb825a76-02ce-4a02-a001-7ae1a05d5bb8_seg_0__baseline__event_003,7.549999984741211,7.781999794006348,0.23199980926513675,7.636000156402588,6.886000156402588,8.386000156402588,0.0,0.0,7.549999984741211,7.781999794006348,7.636000156402588,6.886000156402588,8.386000156402588,False,False,1,1500.0,-45.257869720458984,-25.0,-28.0,True,False
PAR020,wet_weak,bb825a76-02ce-4a02-a001-7ae1a05d5bb8,bb825a76-02ce-4a02-a001-7ae1a05d5bb8_seg_0,wet,weak_expert,baseline,top25_margin3_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,4,bb825a76-02ce-4a02-a001-7ae1a05d5bb8_seg_0__baseline__event_004,8.879999908447266,9.102000442504883,0.22200053405761722,8.956000328063965,8.04,9.54,0.0,0.0,8.879999908447266,9.102000442504883,8.956000328063965,8.04,9.54,False,False,1,1500.0,-45.257869720458984,-25.0,-28.0,True,False
