segment_id,original_uuid,split,fold,split_group,audio_path,source_duration_seconds,start_time,end_time,segment_duration,discarded_tail_seconds,segmentation_policy,requires_manual_review,review_order,review_audio_filename,automatic_decision,segment_review_decision,segment_review_notes,segment_review_source,stage1_inclusion,stage1_target
223522_fsdcough_seg_1,223522,train,2,FSD50K_UPLOADER::jaraxe,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\223522.wav,12.957732426303854,10.0,12.957732426303854,2.9577324263038545,0.0,fsd50k_cough_two_nonoverlap_10s_max20s,True,20,020_223522_fsdcough_seg_1.wav,,NO,,manual_segment_audit,True,0.0
252223_fsdcough_seg_0,252223,train,1,FSD50K_UPLOADER::reitanna,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\252223.wav,1.059591836734694,0.0,1.059591836734694,1.059591836734694,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
252240_fsdcough_seg_0,252240,train,1,FSD50K_UPLOADER::reitanna,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\252240.wav,0.4414965986394558,0.0,0.4414965986394558,0.4414965986394558,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
252241_fsdcough_seg_0,252241,train,1,FSD50K_UPLOADER::reitanna,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\252241.wav,0.960907029478458,0.0,0.960907029478458,0.960907029478458,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
252242_fsdcough_seg_0,252242,train,1,FSD50K_UPLOADER::reitanna,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\252242.wav,1.5426303854875285,0.0,1.5426303854875285,1.5426303854875285,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
254466_fsdcough_seg_0,254466,train,1,FSD50K_UPLOADER::wjoojoo,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\254466.wav,6.573038548752835,0.0,6.573038548752835,6.573038548752835,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
254467_fsdcough_seg_0,254467,train,1,FSD50K_UPLOADER::wjoojoo,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\254467.wav,2.3803628117913838,0.0,2.3803628117913838,2.3803628117913838,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
272029_fsdcough_seg_0,272029,train,3,FSD50K_UPLOADER::aldenroth2,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\272029.wav,0.8758956916099774,0.0,0.8758956916099774,0.8758956916099774,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
30091_fsdcough_seg_0,30091,train,0,FSD50K_UPLOADER::dobroide,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\30091.wav,5.851269841269842,0.0,5.851269841269842,5.851269841269842,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
31748_fsdcough_seg_0,31748,train,1,FSD50K_UPLOADER::digifishmusic,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\31748.wav,3.4381632653061223,0.0,3.4381632653061223,3.4381632653061223,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
32169_fsdcough_seg_0,32169,train,2,FSD50K_UPLOADER::freqman,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\32169.wav,14.106122448979592,0.0,10.0,10.0,0.0,fsd50k_cough_two_nonoverlap_10s_max20s,True,21,021_32169_fsdcough_seg_0.wav,,SI,,manual_segment_audit,True,1.0
32169_fsdcough_seg_1,32169,train,2,FSD50K_UPLOADER::freqman,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\32169.wav,14.106122448979592,10.0,14.106122448979592,4.106122448979592,0.0,fsd50k_cough_two_nonoverlap_10s_max20s,True,22,022_32169_fsdcough_seg_1.wav,,SI,,manual_segment_audit,True,1.0
323532_fsdcough_seg_0,323532,train,4,FSD50K_UPLOADER::yugi16dm,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\323532.wav,1.5333333333333334,0.0,1.5333333333333334,1.5333333333333334,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
324769_fsdcough_seg_0,324769,train,3,FSD50K_UPLOADER::fatimasalas94,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\324769.wav,3.601995464852608,0.0,3.601995464852608,3.601995464852608,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
325569_fsdcough_seg_0,325569,train,4,FSD50K_UPLOADER::activeobjectx,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\325569.wav,4.458231292517007,0.0,4.458231292517007,4.458231292517007,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
326096_fsdcough_seg_0,326096,train,4,FSD50K_UPLOADER::1980supra,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\326096.wav,1.0565079365079366,0.0,1.0565079365079366,1.0565079365079366,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
334051_fsdcough_seg_0,334051,train,3,FSD50K_UPLOADER::littlerainyseasons,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\334051.wav,1.9814739229024945,0.0,1.9814739229024945,1.9814739229024945,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
341086_fsdcough_seg_0,341086,train,1,FSD50K_UPLOADER::cabled_mess,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\341086.wav,1.0686621315192744,0.0,1.0686621315192744,1.0686621315192744,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
343880_fsdcough_seg_0,343880,train,1,FSD50K_UPLOADER::reitanna,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\343880.wav,0.8359183673469388,0.0,0.8359183673469388,0.8359183673469388,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
343986_fsdcough_seg_0,343986,train,1,FSD50K_UPLOADER::reitanna,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\343986.wav,1.4628571428571429,0.0,1.4628571428571429,1.4628571428571429,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
346489_fsdcough_seg_0,346489,train,2,FSD50K_UPLOADER::_def,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\346489.wav,0.7079138321995465,0.0,0.7079138321995465,0.7079138321995465,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
346490_fsdcough_seg_0,346490,train,2,FSD50K_UPLOADER::_def,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\346490.wav,0.405578231292517,0.0,0.405578231292517,0.405578231292517,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
346648_fsdcough_seg_0,346648,train,3,FSD50K_UPLOADER::deleted_user_4401185,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\346648.wav,14.0,0.0,10.0,10.0,0.0,fsd50k_cough_two_nonoverlap_10s_max20s,True,23,023_346648_fsdcough_seg_0.wav,,SI,,manual_segment_audit,True,1.0
346648_fsdcough_seg_1,346648,train,3,FSD50K_UPLOADER::deleted_user_4401185,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\346648.wav,14.0,10.0,14.0,4.0,0.0,fsd50k_cough_two_nonoverlap_10s_max20s,True,24,024_346648_fsdcough_seg_1.wav,,SI,,manual_segment_audit,True,1.0
348364_fsdcough_seg_0,348364,train,0,FSD50K_UPLOADER::frostyfrost,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\348364.wav,4.504671201814059,0.0,4.504671201814059,4.504671201814059,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
353669_fsdcough_seg_0,353669,train,2,FSD50K_UPLOADER::reyhanaf,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\353669.wav,1.3061224489795915,0.0,1.3061224489795915,1.3061224489795915,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
360890_fsdcough_seg_0,360890,train,0,FSD50K_UPLOADER::dinkdonkdork,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\360890.wav,5.954467120181406,0.0,5.954467120181406,5.954467120181406,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
365158_fsdcough_seg_0,365158,train,2,FSD50K_UPLOADER::jack_freedom5712,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\365158.wav,5.568072562358276,0.0,5.568072562358276,5.568072562358276,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
385829_fsdcough_seg_0,385829,train,0,FSD50K_UPLOADER::tylean,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\385829.wav,1.968616780045352,0.0,1.968616780045352,1.968616780045352,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
389285_fsdcough_seg_0,389285,train,3,FSD50K_UPLOADER::themaggotr,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\389285.wav,1.28,0.0,1.28,1.28,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
389289_fsdcough_seg_0,389289,train,3,FSD50K_UPLOADER::themaggotr,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\389289.wav,1.28,0.0,1.28,1.28,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
390361_fsdcough_seg_0,390361,train,1,FSD50K_UPLOADER::josethehedgehog,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\390361.wav,2.2355555555555555,0.0,2.2355555555555555,2.2355555555555555,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
395199_fsdcough_seg_0,395199,train,1,FSD50K_UPLOADER::bvaudio,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\395199.wav,5.537959183673469,0.0,5.537959183673469,5.537959183673469,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
39713_fsdcough_seg_0,39713,train,1,FSD50K_UPLOADER::delphidebrain,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\39713.wav,4.0,0.0,4.0,4.0,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
399624_fsdcough_seg_0,399624,train,1,FSD50K_UPLOADER::soundsforhim,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\399624.wav,3.4481632653061225,0.0,3.4481632653061225,3.4481632653061225,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
399627_fsdcough_seg_0,399627,train,1,FSD50K_UPLOADER::soundsforhim,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\399627.wav,3.9706122448979593,0.0,3.9706122448979593,3.9706122448979593,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
407839_fsdcough_seg_0,407839,train,1,FSD50K_UPLOADER::bobtheross,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\407839.wav,28.47340136054422,0.0,10.0,10.0,8.47340136054422,fsd50k_cough_two_nonoverlap_10s_max20s,True,25,025_407839_fsdcough_seg_0.wav,,SI,,manual_segment_audit,True,1.0
407839_fsdcough_seg_1,407839,train,1,FSD50K_UPLOADER::bobtheross,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\407839.wav,28.47340136054422,10.0,20.0,10.0,8.47340136054422,fsd50k_cough_two_nonoverlap_10s_max20s,True,26,026_407839_fsdcough_seg_1.wav,,SI,,manual_segment_audit,True,1.0
410493_fsdcough_seg_0,410493,train,2,FSD50K_UPLOADER::fmceretta,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\410493.wav,11.447437641723356,0.0,10.0,10.0,0.0,fsd50k_cough_two_nonoverlap_10s_max20s,True,27,027_410493_fsdcough_seg_0.wav,,SI,,manual_segment_audit,True,1.0
410493_fsdcough_seg_1,410493,train,2,FSD50K_UPLOADER::fmceretta,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\410493.wav,11.447437641723356,10.0,11.447437641723356,1.447437641723356,0.0,fsd50k_cough_two_nonoverlap_10s_max20s,True,28,028_410493_fsdcough_seg_1.wav,,NO,,manual_segment_audit,True,0.0
41385_fsdcough_seg_0,41385,train,4,FSD50K_UPLOADER::sandyrb,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\41385.wav,1.1413832199546483,0.0,1.1413832199546483,1.1413832199546483,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
41386_fsdcough_seg_0,41386,train,4,FSD50K_UPLOADER::sandyrb,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\41386.wav,1.1468934240362811,0.0,1.1468934240362811,1.1468934240362811,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
41387_fsdcough_seg_0,41387,train,4,FSD50K_UPLOADER::sandyrb,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\41387.wav,0.6996598639455782,0.0,0.6996598639455782,0.6996598639455782,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
422136_fsdcough_seg_0,422136,train,0,FSD50K_UPLOADER::14gpanskazackovam,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\422136.wav,2.154671201814059,0.0,2.154671201814059,2.154671201814059,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
426271_fsdcough_seg_0,426271,train,3,FSD50K_UPLOADER::clurky,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\426271.wav,2.947482993197279,0.0,2.947482993197279,2.947482993197279,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
432380_fsdcough_seg_0,432380,train,4,FSD50K_UPLOADER::fedor_ogon,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\432380.wav,11.471337868480726,0.0,10.0,10.0,0.0,fsd50k_cough_two_nonoverlap_10s_max20s,True,29,029_432380_fsdcough_seg_0.wav,,SI,,manual_segment_audit,True,1.0
432380_fsdcough_seg_1,432380,train,4,FSD50K_UPLOADER::fedor_ogon,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\432380.wav,11.471337868480726,10.0,11.471337868480726,1.4713378684807257,0.0,fsd50k_cough_two_nonoverlap_10s_max20s,True,30,030_432380_fsdcough_seg_1.wav,,NO,,manual_segment_audit,True,0.0
433639_fsdcough_seg_0,433639,train,4,FSD50K_UPLOADER::dersuperanton,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\433639.wav,3.564263038548753,0.0,3.564263038548753,3.564263038548753,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
45150_fsdcough_seg_0,45150,train,1,FSD50K_UPLOADER::delphidebrain,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\45150.wav,3.3626984126984127,0.0,3.3626984126984127,3.3626984126984127,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
45574_fsdcough_seg_0,45574,train,3,FSD50K_UPLOADER::j.zazvurek,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\45574.wav,20.079455782312927,0.0,10.0,10.0,0.07945578231292671,fsd50k_cough_two_nonoverlap_10s_max20s,True,31,031_45574_fsdcough_seg_0.wav,,SI,,manual_segment_audit,True,1.0
45574_fsdcough_seg_1,45574,train,3,FSD50K_UPLOADER::j.zazvurek,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\45574.wav,20.079455782312927,10.0,20.0,10.0,0.07945578231292671,fsd50k_cough_two_nonoverlap_10s_max20s,True,32,032_45574_fsdcough_seg_1.wav,,SI,,manual_segment_audit,True,1.0
45575_fsdcough_seg_0,45575,train,3,FSD50K_UPLOADER::j.zazvurek,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\45575.wav,18.805260770975057,0.0,10.0,10.0,0.0,fsd50k_cough_two_nonoverlap_10s_max20s,True,33,033_45575_fsdcough_seg_0.wav,,SI,,manual_segment_audit,True,1.0
45575_fsdcough_seg_1,45575,train,3,FSD50K_UPLOADER::j.zazvurek,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\45575.wav,18.805260770975057,10.0,18.805260770975057,8.805260770975057,0.0,fsd50k_cough_two_nonoverlap_10s_max20s,True,34,034_45575_fsdcough_seg_1.wav,,SI,,manual_segment_audit,True,1.0
45577_fsdcough_seg_0,45577,train,3,FSD50K_UPLOADER::j.zazvurek,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\45577.wav,22.47691609977324,0.0,10.0,10.0,2.4769160997732413,fsd50k_cough_two_nonoverlap_10s_max20s,True,35,035_45577_fsdcough_seg_0.wav,,SI,,manual_segment_audit,True,1.0
45577_fsdcough_seg_1,45577,train,3,FSD50K_UPLOADER::j.zazvurek,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\45577.wav,22.47691609977324,10.0,20.0,10.0,2.4769160997732413,fsd50k_cough_two_nonoverlap_10s_max20s,True,36,036_45577_fsdcough_seg_1.wav,,SI,,manual_segment_audit,True,1.0
45578_fsdcough_seg_0,45578,train,3,FSD50K_UPLOADER::j.zazvurek,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\45578.wav,6.1184580498866215,0.0,6.1184580498866215,6.1184580498866215,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
45925_fsdcough_seg_0,45925,train,0,FSD50K_UPLOADER::dobroide,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\45925.wav,5.8,0.0,5.8,5.8,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
46971_fsdcough_seg_0,46971,train,1,FSD50K_UPLOADER::stomachache,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\46971.wav,5.108888888888889,0.0,5.108888888888889,5.108888888888889,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
47135_fsdcough_seg_0,47135,train,0,FSD50K_UPLOADER::dobroide,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\47135.wav,17.457120181405894,0.0,10.0,10.0,0.0,fsd50k_cough_two_nonoverlap_10s_max20s,True,37,037_47135_fsdcough_seg_0.wav,,NO,,manual_segment_audit,True,0.0
47135_fsdcough_seg_1,47135,train,0,FSD50K_UPLOADER::dobroide,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\47135.wav,17.457120181405894,10.0,17.457120181405894,7.4571201814058945,0.0,fsd50k_cough_two_nonoverlap_10s_max20s,True,38,038_47135_fsdcough_seg_1.wav,,SI,,manual_segment_audit,True,1.0
51136_fsdcough_seg_0,51136,train,2,FSD50K_UPLOADER::rutgermuller,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\51136.wav,5.4,0.0,5.4,5.4,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
63752_fsdcough_seg_0,63752,train,0,FSD50K_UPLOADER::dobroide,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\63752.wav,0.8776417233560091,0.0,0.8776417233560091,0.8776417233560091,0.0,fsd50k_cough_full_clip_up_to_10s,False,,,SI,SI,automatic_positive_from_approved_clip_up_to_10s,automatic_original_clip_audit,True,1.0
68034_fsdcough_seg_0,68034,train,0,FSD50K_UPLOADER::dobroide,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\68034.wav,14.491292517006803,0.0,10.0,10.0,0.0,fsd50k_cough_two_nonoverlap_10s_max20s,True,39,039_68034_fsdcough_seg_0.wav,,SI,,manual_segment_audit,True,1.0
68034_fsdcough_seg_1,68034,train,0,FSD50K_UPLOADER::dobroide,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\68034.wav,14.491292517006803,10.0,14.491292517006803,4.491292517006803,0.0,fsd50k_cough_two_nonoverlap_10s_max20s,True,40,040_68034_fsdcough_seg_1.wav,,NO,,manual_segment_audit,True,0.0
